"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"lksolnut  ","P",04/23/2019 9:31,0,1,1         ,1         ,"",0.0020,<1> [SBL] (CHB) ,0.0020,<-3> [SBL] (CSM) ,0.0110,<1> (CHB) ,"",<-2> [GCM] ,"",<-2> [GDM] (CSM) ,2.2100,<0>  ,
"lksolnut  ","P",04/23/2019 9:32,0,1,1         ,2         ,"",0.0020,<1> (CHB) ,0.0020,<-3> [SBL] (CSM) ,0.0090,<1> (CHB) ,"",<-2> [GCM] ,"",<-2> [GDM] (CSM) ,2.0400,<0>  ,
"lksolnut  ","P",05/28/2019 9:30,0,1,1         ,1         ,"",0.0020,<1> [SBL] (CHB) ,0.0020,<-3> [SBL] (CSM) ,0.0050,<1> (CHB) ,"",<-2> [GCM] ,"",<-2> [GDM] (CSM) ,2.6500,<0>  ,
"lksolnut  ","P",05/28/2019 9:31,0,1,1         ,2         ,"",0.0020,<1> [SBL] (CHB) ,0.0020,<-3> [SBL] (CSM) ,0.0070,<1> (CHB) ,"",<-2> [GCM] ,"",<-2> [GDM] (CSM) ,2.8000,<0>  ,
"lksolnut  ","P",06/25/2019 10:15,0,1,1         ,1         ,"",0.0060,<0>  ,0.0270,<0>  ,0.0020,<-4> [SBL] ,"",<-4> [SCB] ,0.0670,<0>  ,7.2000,<0>  ,
"lksolnut  ","P",06/25/2019 10:17,0,1,1         ,2         ,"",0.0050,<0>  ,0.0240,<0>  ,0.0020,<-4> [SBL] ,"",<-4> [SCB] ,0.0690,<0>  ,7.4200,<0>  ,
"lksolnut  ","P",07/30/2019 10:53,0,1,1         ,1         ,"",0.0190,<0>  ,0.0170,<0>  ,0.0050,<0>  ,0.0480,<0>  ,0.0530,<0>  ,8.2100,<0>  ,
"lksolnut  ","P",07/30/2019 10:54,0,1,1         ,2         ,"",0.0180,<0>  ,0.0210,<0>  ,0.0020,<0>  ,0.0510,<0>  ,0.0530,<0>  ,7.2400,<0>  ,
"lksolnut  ","P",09/04/2019 8:33,0,1,1         ,1         ,"",0.0030,<1> (CHB) ,0.0110,<1> (CHB) ,0.0020,<0>  ,0.0070,<0>  ,0.0090,<0>  ,9.8900,<0>  ,
"lksolnut  ","P",09/04/2019 8:34,0,1,1         ,2         ,"",0.0030,<1> (CHB) ,0.0100,<1> (CHB) ,0.0020,<0>  ,0.0050,<0>  ,0.0070,<0>  ,7.9600,<0>  ,
"lksolnut  ","P",09/24/2019 8:09,0,1,1         ,1         ,"",0.0080,<1> (CHB) ,"",<-2> [GDM] (CSM) ,0.0040,<1> (CHB) ,"",<-2> [GCM] ,"",<-2> [GDM] (CSM) ,7.0300,<0>  ,
"lksolnut  ","P",09/24/2019 8:10,0,1,1         ,2         ,"",0.0090,<1> (CHB) ,"",<-2> [GDM] (CSM) ,0.0030,<1> (CHB) ,"",<-2> [GCM] ,"",<-2> [GDM] (CSM) ,3.9100,<0>  ,
